"cms","date_utc"
17.1599996164441,2023-04-30
17.8999995999038,2023-04-30 01:00:00
18.5599995851517,2023-04-30 02:00:00
19.0099995750934,2023-04-30 03:00:00
19.3099995683879,2023-04-30 04:00:00
19.5999995619059,2023-04-30 05:00:00
19.6799995601177,2023-04-30 06:00:00
19.5899995621294,2023-04-30 07:00:00
19.4399995654821,2023-04-30 08:00:00
19.2899995688349,2023-04-30 09:00:00
19.1999995708466,2023-04-30 10:00:00
19.2399995699525,2023-04-30 11:00:00
19.3399995677173,2023-04-30 12:00:00
19.4399995654821,2023-04-30 13:00:00
19.6499995607883,2023-04-30 14:00:00
19.6999995596707,2023-04-30 15:00:00
19.499999564141,2023-04-30 16:00:00
19.1099995728582,2023-04-30 17:00:00
18.7499995809048,2023-04-30 18:00:00
18.669999582693,2023-04-30 19:00:00
18.7399995811284,2023-04-30 20:00:00
18.4899995867163,2023-04-30 21:00:00
19.2999995686114,2023-04-30 22:00:00
21.0799995288253,2023-04-30 23:00:00
22.129999505356,2023-05-01
22.649999493733,2023-05-01 01:00:00
22.9299994874746,2023-05-01 02:00:00
23.0899994838983,2023-05-01 03:00:00
23.4799994751811,2023-05-01 04:00:00
23.8699994664639,2023-05-01 05:00:00
24.1599994599819,2023-05-01 06:00:00
24.5999994501472,2023-05-01 07:00:00
25.0599994398654,2023-05-01 08:00:00
25.4899994302541,2023-05-01 09:00:00
25.4099994320422,2023-05-01 10:00:00
25.2699994351715,2023-05-01 11:00:00
25.279999434948,2023-05-01 12:00:00
25.3999994322658,2023-05-01 13:00:00
25.3899994324893,2023-05-01 14:00:00
25.2899994347245,2023-05-01 15:00:00
25.0899994391948,2023-05-01 16:00:00
24.8099994454533,2023-05-01 17:00:00
24.5699994508177,2023-05-01 18:00:00
24.2099994588643,2023-05-01 19:00:00
23.7999994680285,2023-05-01 20:00:00
23.6699994709343,2023-05-01 21:00:00
23.8199994675815,2023-05-01 22:00:00
23.8399994671345,2023-05-01 23:00:00
24.0799994617701,2023-05-02
24.6899994481355,2023-05-02 01:00:00
25.4399994313717,2023-05-02 02:00:00
25.8099994231015,2023-05-02 03:00:00
26.0499994177371,2023-05-02 04:00:00
26.0999994166195,2023-05-02 05:00:00
25.9699994195253,2023-05-02 06:00:00
25.9599994197488,2023-05-02 07:00:00
26.2199994139373,2023-05-02 08:00:00
26.5199994072318,2023-05-02 09:00:00
26.6799994036555,2023-05-02 10:00:00
26.4599994085729,2023-05-02 11:00:00
26.149999415502,2023-05-02 12:00:00
25.8699994217604,2023-05-02 13:00:00
25.7199994251132,2023-05-02 14:00:00
25.6299994271249,2023-05-02 15:00:00
25.4899994302541,2023-05-02 16:00:00
25.3299994338304,2023-05-02 17:00:00
25.1199994385242,2023-05-02 18:00:00
24.7199994474649,2023-05-02 19:00:00
24.7099994476885,2023-05-02 20:00:00
24.9299994427711,2023-05-02 21:00:00
25.3599994331598,2023-05-02 22:00:00
25.7299994248897,2023-05-02 23:00:00
26.0699994172901,2023-05-03
26.8199994005263,2023-05-03 01:00:00
27.4099993873388,2023-05-03 02:00:00
27.8199993781745,2023-05-03 03:00:00
