"cms","date_utc"
23.0799994841218,2023-04-30
23.809999467805,2023-04-30 01:00:00
24.8899994436651,2023-04-30 02:00:00
24.3499994557351,2023-04-30 03:00:00
25.2899994347245,2023-04-30 04:00:00
26.0199994184077,2023-04-30 05:00:00
27.0099993962795,2023-04-30 06:00:00
26.8199994005263,2023-04-30 07:00:00
27.4099993873388,2023-04-30 08:00:00
28.3199993669987,2023-04-30 09:00:00
28.8799993544817,2023-04-30 10:00:00
30.2999993227422,2023-04-30 11:00:00
30.5799993164837,2023-04-30 12:00:00
30.5799993164837,2023-04-30 13:00:00
30.8699993100017,2023-04-30 14:00:00
30.5799993164837,2023-04-30 15:00:00
30.8699993100017,2023-04-30 16:00:00
31.4299992974848,2023-04-30 17:00:00
29.7299993354827,2023-04-30 18:00:00
31.1499993037432,2023-04-30 19:00:00
31.7199992910028,2023-04-30 20:00:00
30.5799993164837,2023-04-30 21:00:00
31.1499993037432,2023-04-30 22:00:00
30.8699993100017,2023-04-30 23:00:00
31.9999992847443,2023-05-01
30.8699993100017,2023-05-01 01:00:00
32.5599992722273,2023-05-01 02:00:00
32.5599992722273,2023-05-01 03:00:00
32.8499992657453,2023-05-01 04:00:00
33.6999992467463,2023-05-01 05:00:00
33.6999992467463,2023-05-01 06:00:00
33.1299992594868,2023-05-01 07:00:00
33.9799992404878,2023-05-01 08:00:00
32.5599992722273,2023-05-01 09:00:00
34.5499992277473,2023-05-01 10:00:00
32.5599992722273,2023-05-01 11:00:00
32.8499992657453,2023-05-01 12:00:00
33.6999992467463,2023-05-01 13:00:00
33.6999992467463,2023-05-01 14:00:00
32.8499992657453,2023-05-01 15:00:00
33.4099992532283,2023-05-01 16:00:00
32.8499992657453,2023-05-01 17:00:00
33.6999992467463,2023-05-01 18:00:00
32.5599992722273,2023-05-01 19:00:00
32.5599992722273,2023-05-01 20:00:00
33.1299992594868,2023-05-01 21:00:00
33.1299992594868,2023-05-01 22:00:00
32.5599992722273,2023-05-01 23:00:00
31.9999992847443,2023-05-02
32.8499992657453,2023-05-02 01:00:00
31.7199992910028,2023-05-02 02:00:00
31.7199992910028,2023-05-02 03:00:00
31.7199992910028,2023-05-02 04:00:00
31.7199992910028,2023-05-02 05:00:00
30.5799993164837,2023-05-02 06:00:00
