"cms","date_utc"
121.329997288063,2023-04-30
121.369997287169,2023-04-30 01:00:00
121.749997278675,2023-04-30 02:00:00
122.649997258559,2023-04-30 03:00:00
124.319997221231,2023-04-30 04:00:00
127.689997145906,2023-04-30 05:00:00
130.739997077733,2023-04-30 06:00:00
133.389997018501,2023-04-30 07:00:00
136.71999694407,2023-04-30 08:00:00
140.249996865168,2023-04-30 09:00:00
143.59999679029,2023-04-30 10:00:00
146.589996723458,2023-04-30 11:00:00
149.299996662885,2023-04-30 12:00:00
151.89999660477,2023-04-30 13:00:00
154.369996549562,2023-04-30 14:00:00
156.289996506646,2023-04-30 15:00:00
157.209996486083,2023-04-30 16:00:00
157.109996488318,2023-04-30 17:00:00
156.229996507987,2023-04-30 18:00:00
154.899996537715,2023-04-30 19:00:00
153.469996569678,2023-04-30 20:00:00
152.119996599853,2023-04-30 21:00:00
150.939996626228,2023-04-30 22:00:00
150.079996645451,2023-04-30 23:00:00
149.599996656179,2023-05-01
149.929996648803,2023-05-01 01:00:00
151.289996618405,2023-05-01 02:00:00
151.999996602535,2023-05-01 03:00:00
153.399996571243,2023-05-01 04:00:00
156.339996505529,2023-05-01 05:00:00
159.749996429309,2023-05-01 06:00:00
163.459996346384,2023-05-01 07:00:00
166.909996269271,2023-05-01 08:00:00
170.77999618277,2023-05-01 09:00:00
175.729996072128,2023-05-01 10:00:00
180.279995970428,2023-05-01 11:00:00
183.879995889962,2023-05-01 12:00:00
186.089995840564,2023-05-01 13:00:00
186.919995822012,2023-05-01 14:00:00
186.749995825812,2023-05-01 15:00:00
185.849995845929,2023-05-01 16:00:00
184.639995872974,2023-05-01 17:00:00
183.499995898455,2023-05-01 18:00:00
182.139995928854,2023-05-01 19:00:00
180.539995964617,2023-05-01 20:00:00
179.099995996803,2023-05-01 21:00:00
177.79999602586,2023-05-01 22:00:00
176.669996051118,2023-05-01 23:00:00
175.779996071011,2023-05-02
175.039996087551,2023-05-02 01:00:00
174.479996100068,2023-05-02 02:00:00
173.509996121749,2023-05-02 03:00:00
172.19999615103,2023-05-02 04:00:00
171.689996162429,2023-05-02 05:00:00
171.389996169135,2023-05-02 06:00:00
170.959996178746,2023-05-02 07:00:00
170.979996178299,2023-05-02 08:00:00
171.8299961593,2023-05-02 09:00:00
173.379996124655,2023-05-02 10:00:00
175.239996083081,2023-05-02 11:00:00
177.469996033236,2023-05-02 12:00:00
179.98999597691,2023-05-02 13:00:00
182.069995930418,2023-05-02 14:00:00
182.939995910972,2023-05-02 15:00:00
182.589995918795,2023-05-02 16:00:00
181.359995946288,2023-05-02 17:00:00
179.659995984286,2023-05-02 18:00:00
176.279996059835,2023-05-02 19:00:00
174.55999609828,2023-05-02 20:00:00
172.989996133372,2023-05-02 21:00:00
171.639996163547,2023-05-02 22:00:00
170.649996185675,2023-05-02 23:00:00
170.199996195734,2023-05-03
170.479996189475,2023-05-03 01:00:00
171.939996156842,2023-05-03 02:00:00
173.979996111244,2023-05-03 03:00:00
177.619996029884,2023-05-03 04:00:00
182.489995921031,2023-05-03 05:00:00
187.929995799437,2023-05-03 06:00:00
191.989995708689,2023-05-03 07:00:00
194.519995652139,2023-05-03 08:00:00
196.629995604977,2023-05-03 09:00:00
198.83999555558,2023-05-03 10:00:00
201.319995500147,2023-05-03 11:00:00
203.939995441586,2023-05-03 12:00:00
206.159995391965,2023-05-03 13:00:00
207.399995364249,2023-05-03 14:00:00
207.499995362014,2023-05-03 15:00:00
206.349995387718,2023-05-03 16:00:00
203.959995441139,2023-05-03 17:00:00
201.099995505065,2023-05-03 18:00:00
198.399995565414,2023-05-03 19:00:00
196.1099956166,2023-05-03 20:00:00
194.259995657951,2023-05-03 21:00:00
192.989995686337,2023-05-03 22:00:00
192.819995690137,2023-05-03 23:00:00
193.519995674491,2023-05-04
194.969995642081,2023-05-04 01:00:00
197.689995581284,2023-05-04 02:00:00
202.119995482266,2023-05-04 03:00:00
207.609995359555,2023-05-04 04:00:00
214.639995202422,2023-05-04 05:00:00
221.29999505356,2023-05-04 06:00:00
227.429994916543,2023-05-04 07:00:00
234.079994767904,2023-05-04 08:00:00
239.309994651005,2023-05-04 09:00:00
242.289994584396,2023-05-04 10:00:00
244.999994523823,2023-05-04 11:00:00
247.939994458109,2023-05-04 12:00:00
250.259994406253,2023-05-04 13:00:00
251.709994373843,2023-05-04 14:00:00
253.029994344339,2023-05-04 15:00:00
253.419994335622,2023-05-04 16:00:00
252.689994351938,2023-05-04 17:00:00
251.929994368926,2023-05-04 18:00:00
249.169994430616,2023-05-04 19:00:00
248.04999445565,2023-05-04 20:00:00
247.679994463921,2023-05-04 21:00:00
247.90999445878,2023-05-04 22:00:00
248.639994442463,2023-05-04 23:00:00
250.129994409159,2023-05-05
252.569994354621,2023-05-05 01:00:00
255.369994292036,2023-05-05 02:00:00
259.499994199723,2023-05-05 03:00:00
264.819994080812,2023-05-05 04:00:00
271.099993940443,2023-05-05 05:00:00
276.579993817955,2023-05-05 06:00:00
280.759993724525,2023-05-05 07:00:00
285.809993611649,2023-05-05 08:00:00
290.279993511736,2023-05-05 09:00:00
293.759993433952,2023-05-05 10:00:00
296.869993364438,2023-05-05 11:00:00
298.859993319958,2023-05-05 12:00:00
298.619993325323,2023-05-05 13:00:00
296.269993377849,2023-05-05 14:00:00
292.659993458539,2023-05-05 15:00:00
288.839993543923,2023-05-05 16:00:00
284.909993631765,2023-05-05 17:00:00
280.979993719608,2023-05-05 18:00:00
277.319993801415,2023-05-05 19:00:00
274.14999387227,2023-05-05 20:00:00
271.689993927255,2023-05-05 21:00:00
269.959993965924,2023-05-05 22:00:00
268.14999400638,2023-05-05 23:00:00
266.169994050637,2023-05-06
264.5699940864,2023-05-06 01:00:00
263.509994110093,2023-05-06 02:00:00
262.389994135126,2023-05-06 03:00:00
260.709994172677,2023-05-06 04:00:00
258.729994216934,2023-05-06 05:00:00
256.649994263425,2023-05-06 06:00:00
254.689994307235,2023-05-06 07:00:00
252.749994350597,2023-05-06 08:00:00
250.469994401559,2023-05-06 09:00:00
247.849994460121,2023-05-06 10:00:00
244.939994525164,2023-05-06 11:00:00
