"cms","date_utc"
55.2699987646192,2023-04-30
59.5899986680597,2023-04-30 01:00:00
64.4199985601008,2023-04-30 02:00:00
67.3999984934926,2023-04-30 03:00:00
68.7399984635413,2023-04-30 04:00:00
68.1299984771758,2023-04-30 05:00:00
66.3699985165149,2023-04-30 06:00:00
64.6999985538423,2023-04-30 07:00:00
63.699998576194,2023-04-30 08:00:00
62.3699986059219,2023-04-30 09:00:00
60.4599986486137,2023-04-30 10:00:00
58.7399986870587,2023-04-30 11:00:00
57.2999987192452,2023-04-30 12:00:00
56.1099987458438,2023-04-30 13:00:00
54.8599987737834,2023-04-30 14:00:00
53.5299988035113,2023-04-30 15:00:00
51.7599988430738,2023-04-30 16:00:00
49.7399988882244,2023-04-30 17:00:00
47.7799989320338,2023-04-30 18:00:00
47.1399989463389,2023-04-30 19:00:00
47.5799989365041,2023-04-30 20:00:00
49.4899988938123,2023-04-30 21:00:00
53.0099988151342,2023-04-30 22:00:00
58.2799986973405,2023-04-30 23:00:00
63.7099985759705,2023-05-01
67.739998485893,2023-05-01 01:00:00
70.2399984300137,2023-05-01 02:00:00
72.8299983721226,2023-05-01 03:00:00
73.3699983600527,2023-05-01 04:00:00
72.9499983694404,2023-05-01 05:00:00
72.8099983725697,2023-05-01 06:00:00
72.899998370558,2023-05-01 07:00:00
71.6399983987212,2023-05-01 08:00:00
70.8599984161556,2023-05-01 09:00:00
70.5099984239787,2023-05-01 10:00:00
69.9099984373897,2023-05-01 11:00:00
68.7699984628707,2023-05-01 12:00:00
67.6299984883517,2023-05-01 13:00:00
65.9899985250086,2023-05-01 14:00:00
63.8599985726178,2023-05-01 15:00:00
61.9899986144155,2023-05-01 16:00:00
59.8599986620247,2023-05-01 17:00:00
58.1299987006932,2023-05-01 18:00:00
56.9799987263978,2023-05-01 19:00:00
56.6699987333268,2023-05-01 20:00:00
56.9399987272918,2023-05-01 21:00:00
58.2099986989051,2023-05-01 22:00:00
59.8899986613542,2023-05-01 23:00:00
62.9099985938519,2023-05-02
66.4599985145032,2023-05-02 01:00:00
69.3299984503537,2023-05-02 02:00:00
71.1499984096736,2023-05-02 03:00:00
70.8999984152615,2023-05-02 04:00:00
69.7999984398484,2023-05-02 05:00:00
68.589998466894,2023-05-02 06:00:00
66.9799985028803,2023-05-02 07:00:00
65.8999985270202,2023-05-02 08:00:00
65.5199985355139,2023-05-02 09:00:00
64.8099985513836,2023-05-02 10:00:00
63.429998582229,2023-05-02 11:00:00
61.689998621121,2023-05-02 12:00:00
59.8999986611307,2023-05-02 13:00:00
58.249998698011,2023-05-02 14:00:00
56.9199987277389,2023-05-02 15:00:00
55.0799987688661,2023-05-02 16:00:00
53.2999988086522,2023-05-02 17:00:00
51.9199988394976,2023-05-02 18:00:00
47.2099989447743,2023-05-02 19:00:00
47.6699989344925,2023-05-02 20:00:00
50.1399988792837,2023-05-02 21:00:00
54.0499987918884,2023-05-02 22:00:00
58.9299986828119,2023-05-02 23:00:00
66.0299985241145,2023-05-03
72.3999983817339,2023-05-03 01:00:00
76.8399982824922,2023-05-03 02:00:00
79.7399982176721,2023-05-03 03:00:00
80.089998209849,2023-05-03 04:00:00
78.079998254776,2023-05-03 05:00:00
75.2899983171374,2023-05-03 06:00:00
72.6899983752519,2023-05-03 07:00:00
70.2299984302372,2023-05-03 08:00:00
68.7399984635413,2023-05-03 09:00:00
