"cms","date_utc"
8.76999980397522,2023-04-30
10.4399997666478,2023-04-30 01:00:00
11.5799997411668,2023-04-30 02:00:00
12.0199997313321,2023-04-30 03:00:00
11.6599997393787,2023-04-30 04:00:00
10.7899997588247,2023-04-30 05:00:00
9.63999978452921,2023-04-30 06:00:00
8.45999981090426,2023-04-30 07:00:00
7.44999983347952,2023-04-30 08:00:00
6.58999985270202,2023-04-30 09:00:00
5.91999986767769,2023-04-30 10:00:00
5.43999987840652,2023-04-30 11:00:00
5.06999988667667,2023-04-30 12:00:00
4.8199998922646,2023-04-30 13:00:00
4.66999989561737,2023-04-30 14:00:00
4.61999989673495,2023-04-30 15:00:00
4.62999989651144,2023-04-30 16:00:00
4.65999989584088,2023-04-30 17:00:00
4.69999989494681,2023-04-30 18:00:00
4.84999989159405,2023-04-30 19:00:00
5.19999988377094,2023-04-30 20:00:00
5.93999986723065,2023-04-30 21:00:00
7.35999983549118,2023-04-30 22:00:00
9.19999979436398,2023-04-30 23:00:00
11.0499997530133,2023-05-01
12.6699997168034,2023-05-01 01:00:00
13.8899996895343,2023-05-01 02:00:00
14.4699996765703,2023-05-01 03:00:00
14.379999678582,2023-05-01 04:00:00
13.6099996957928,2023-05-01 05:00:00
12.5099997203797,2023-05-01 06:00:00
11.3899997454137,2023-05-01 07:00:00
10.359999768436,2023-05-01 08:00:00
9.46999978832901,2023-05-01 09:00:00
8.68999980576336,2023-05-01 10:00:00
8.00999982096255,2023-05-01 11:00:00
7.42999983392656,2023-05-01 12:00:00
6.93999984487891,2023-05-01 13:00:00
6.56999985314906,2023-05-01 14:00:00
6.24999986030161,2023-05-01 15:00:00
6.01999986544251,2023-05-01 16:00:00
5.88999986834824,2023-05-01 17:00:00
5.80999987013638,2023-05-01 18:00:00
5.7999998703599,2023-05-01 19:00:00
5.89999986812472,2023-05-01 20:00:00
6.13999986276031,2023-05-01 21:00:00
6.58999985270202,2023-05-01 22:00:00
7.24999983794987,2023-05-01 23:00:00
7.95999982208014,2023-05-02
8.6699998062104,2023-05-02 01:00:00
9.23999979346991,2023-05-02 02:00:00
9.53999978676438,2023-05-02 03:00:00
9.53999978676438,2023-05-02 04:00:00
9.2999997921288,2023-05-02 05:00:00
8.90999980084598,2023-05-02 06:00:00
8.45999981090426,2023-05-02 07:00:00
8.01999982073903,2023-05-02 08:00:00
7.65999982878566,2023-05-02 09:00:00
7.37999983504415,2023-05-02 10:00:00
7.14999984018505,2023-05-02 11:00:00
6.97999984398484,2023-05-02 12:00:00
6.84999984689057,2023-05-02 13:00:00
6.74999984912574,2023-05-02 14:00:00
6.67999985069036,2023-05-02 15:00:00
6.64999985136092,2023-05-02 16:00:00
6.68999985046685,2023-05-02 17:00:00
6.80999984778464,2023-05-02 18:00:00
7.14999984018505,2023-05-02 19:00:00
8.07999981939793,2023-05-02 20:00:00
10.919999755919,2023-05-02 21:00:00
13.8899996895343,2023-05-02 22:00:00
17.6199996061623,2023-05-02 23:00:00
19.499999564141,2023-05-03
20.079999551177,2023-05-03 01:00:00
20.5599995404482,2023-05-03 02:00:00
20.6899995375425,2023-05-03 03:00:00
20.0599995516241,2023-05-03 04:00:00
18.8499995786697,2023-05-03 05:00:00
17.3599996119738,2023-05-03 06:00:00
15.769999647513,2023-05-03 07:00:00
14.2899996805936,2023-05-03 08:00:00
13.1399997062981,2023-05-03 09:00:00
12.2199997268617,2023-05-03 10:00:00
11.4299997445196,2023-05-03 11:00:00
10.7499997597188,2023-05-03 12:00:00
10.2099997717887,2023-05-03 13:00:00
9.71999978274107,2023-05-03 14:00:00
9.26999979279935,2023-05-03 15:00:00
