"cms","date_utc"
38.3699991423637,2023-04-30
41.609999069944,2023-04-30 01:00:00
45.4099989850074,2023-04-30 02:00:00
48.52999891527,2023-04-30 03:00:00
49.3699988964945,2023-04-30 04:00:00
48.1499989237636,2023-04-30 05:00:00
46.8499989528209,2023-04-30 06:00:00
46.0299989711493,2023-04-30 07:00:00
45.069998992607,2023-04-30 08:00:00
43.5499990265816,2023-04-30 09:00:00
42.0499990601093,2023-04-30 10:00:00
40.9099990855902,2023-04-30 11:00:00
39.9199991077185,2023-04-30 12:00:00
38.8799991309643,2023-04-30 13:00:00
37.6899991575629,2023-04-30 14:00:00
36.2299991901964,2023-04-30 15:00:00
34.3599992319942,2023-04-30 16:00:00
32.3999992758036,2023-04-30 17:00:00
30.999999307096,2023-04-30 18:00:00
30.7999993115664,2023-04-30 19:00:00
31.9199992865324,2023-04-30 20:00:00
33.9299992416054,2023-04-30 21:00:00
36.7999991774559,2023-04-30 22:00:00
41.2599990777671,2023-04-30 23:00:00
45.0099989939481,2023-05-01
47.4799989387393,2023-05-01 01:00:00
49.1599989011884,2023-05-01 02:00:00
50.3799988739192,2023-05-01 03:00:00
50.9299988616258,2023-05-01 04:00:00
50.8999988622963,2023-05-01 05:00:00
51.5699988473207,2023-05-01 06:00:00
50.6999988667667,2023-05-01 07:00:00
49.8799988850951,2023-05-01 08:00:00
49.4799988940358,2023-05-01 09:00:00
49.1899989005178,2023-05-01 10:00:00
48.5999989137053,2023-05-01 11:00:00
48.0399989262223,2023-05-01 12:00:00
47.0399989485741,2023-05-01 13:00:00
45.4399989843369,2023-05-01 14:00:00
43.8399990200996,2023-05-01 15:00:00
42.2599990554154,2023-05-01 16:00:00
40.469999095425,2023-05-01 17:00:00
39.0999991260469,2023-05-01 18:00:00
38.2799991443753,2023-05-01 19:00:00
38.0799991488457,2023-05-01 20:00:00
38.3899991419166,2023-05-01 21:00:00
39.1999991238117,2023-05-01 22:00:00
40.7499990891665,2023-05-01 23:00:00
43.1599990352988,2023-05-02
45.4499989841133,2023-05-02 01:00:00
47.8599989302456,2023-05-02 02:00:00
48.1099989246577,2023-05-02 03:00:00
47.6099989358336,2023-05-02 04:00:00
47.0099989492446,2023-05-02 05:00:00
46.0099989715964,2023-05-02 06:00:00
44.9599989950657,2023-05-02 07:00:00
44.2799990102649,2023-05-02 08:00:00
44.1099990140647,2023-05-02 09:00:00
43.3999990299344,2023-05-02 10:00:00
42.1499990578741,2023-05-02 11:00:00
40.8699990864843,2023-05-02 12:00:00
39.8399991095066,2023-05-02 13:00:00
38.8999991305172,2023-05-02 14:00:00
37.6699991580099,2023-05-02 15:00:00
35.9399991966784,2023-05-02 16:00:00
34.5199992284179,2023-05-02 17:00:00
33.3399992547929,2023-05-02 18:00:00
30.5799993164837,2023-05-02 19:00:00
31.5299992952496,2023-05-02 20:00:00
33.7999992445111,2023-05-02 21:00:00
36.2199991904199,2023-05-02 22:00:00
39.8499991092831,2023-05-02 23:00:00
44.6499990019947,2023-05-03
48.6299989130348,2023-05-03 01:00:00
51.5499988477677,2023-05-03 02:00:00
53.7299987990409,2023-05-03 03:00:00
53.0399988144636,2023-05-03 04:00:00
51.1399988569319,2023-05-03 05:00:00
49.649998890236,2023-05-03 06:00:00
47.9199989289045,2023-05-03 07:00:00
47.0199989490211,2023-05-03 08:00:00
46.1799989677966,2023-05-03 09:00:00
44.6299990024418,2023-05-03 10:00:00
43.7299990225583,2023-05-03 11:00:00
43.2699990328401,2023-05-03 12:00:00
42.5899990480393,2023-05-03 13:00:00
41.5099990721792,2023-05-03 14:00:00
40.6699990909547,2023-05-03 15:00:00
39.8499991092831,2023-05-03 16:00:00
38.74999913387,2023-05-03 17:00:00
38.1999991461635,2023-05-03 18:00:00
38.3799991421402,2023-05-03 19:00:00
38.3499991428107,2023-05-03 20:00:00
38.5399991385639,2023-05-03 21:00:00
41.1199990808964,2023-05-03 22:00:00
46.1499989684671,2023-05-03 23:00:00
49.7899988871068,2023-05-04
52.8099988196045,2023-05-04 01:00:00
54.5099987816066,2023-05-04 02:00:00
55.3599987626076,2023-05-04 03:00:00
57.8699987065047,2023-05-04 04:00:00
58.3599986955523,2023-05-04 05:00:00
57.2999987192452,2023-05-04 06:00:00
56.0799987465143,2023-05-04 07:00:00
54.9299987722188,2023-05-04 08:00:00
54.1699987892061,2023-05-04 09:00:00
56.4999987371266,2023-05-04 10:00:00
61.5999986231327,2023-05-04 11:00:00
59.4999986700714,2023-05-04 12:00:00
57.39999871701,2023-05-04 13:00:00
56.3899987395853,2023-05-04 14:00:00
55.7199987545609,2023-05-04 15:00:00
55.0399987697601,2023-05-04 16:00:00
54.5499987807125,2023-05-04 17:00:00
54.3699987847358,2023-05-04 18:00:00
51.6899988446385,2023-05-04 19:00:00
52.6299988236278,2023-05-04 20:00:00
54.1399987898767,2023-05-04 21:00:00
56.279998742044,2023-05-04 22:00:00
60.2899986524135,2023-05-04 23:00:00
64.029998568818,2023-05-05
65.7799985297024,2023-05-05 01:00:00
66.4199985153973,2023-05-05 02:00:00
66.0099985245615,2023-05-05 03:00:00
64.6199985556304,2023-05-05 04:00:00
62.7699985969812,2023-05-05 05:00:00
60.9799986369908,2023-05-05 06:00:00
59.3099986743182,2023-05-05 07:00:00
57.7399987094104,2023-05-05 08:00:00
56.3199987411499,2023-05-05 09:00:00
54.8699987735599,2023-05-05 10:00:00
53.4999988041818,2023-05-05 11:00:00
51.8099988419563,2023-05-05 12:00:00
50.1199988797307,2023-05-05 13:00:00
